filename,width,height,class,xmin,ymin,xmax,ymax
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Minuman,66,267,89,311
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Minuman,298,179,330,216
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Kantong Plastik,222,402,244,433
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Kantong Plastik,327,220,348,243
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Botol Plastik,413,155,437,188
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Minuman,578,372,600,410
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Minuman,289,199,305,218
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Makanan,443,162,463,186
DSC02749_JPG.rf.5d70557c39c721d5938c0ada2cdf1078.jpg,640,640,Bungkus Makanan,369,243,393,261
DSC02266_JPG.rf.5e132029391e3e62bb49bb2cd8915d90.jpg,640,640,Bungkus Makanan,356,347,384,400
DSC02303_JPG.rf.5fb70b43215d8f3919bf9a7591a9af96.jpg,640,640,Bungkus Minuman,172,230,197,257
DSC02303_JPG.rf.5fb70b43215d8f3919bf9a7591a9af96.jpg,640,640,Bungkus Makanan,132,212,155,239
DSC02303_JPG.rf.5fb70b43215d8f3919bf9a7591a9af96.jpg,640,640,Bungkus Minuman,121,488,135,520
DSC02832_JPG.rf.5bb59ee057555c3e4313dfda8a291def.jpg,640,640,Botol Plastik,284,74,359,182
DSC02832_JPG.rf.5bb59ee057555c3e4313dfda8a291def.jpg,640,640,Botol Plastik,374,480,483,578
DSC02607_JPG.rf.5780535e0d90cd1c076bcd4cf8f542ee.jpg,640,640,Kantong Plastik,352,197,501,421
DSC02607_JPG.rf.5780535e0d90cd1c076bcd4cf8f542ee.jpg,640,640,Bungkus Makanan,183,234,300,448
DSC03028_JPG.rf.58f19bdf65a0cf8639e3679471d100f9.jpg,640,640,Botol Plastik,346,423,363,447
DSC03028_JPG.rf.58f19bdf65a0cf8639e3679471d100f9.jpg,640,640,Bungkus Makanan,325,502,347,518
DSC03028_JPG.rf.58f19bdf65a0cf8639e3679471d100f9.jpg,640,640,Kantong Plastik,242,527,289,562
DSC03028_JPG.rf.58f19bdf65a0cf8639e3679471d100f9.jpg,640,640,Bungkus Makanan,388,571,424,589
DSC03028_JPG.rf.58f19bdf65a0cf8639e3679471d100f9.jpg,640,640,Botol Plastik,414,349,423,360
DSC03018_JPG.rf.5775dbbb03c7d720c53cd128322ca347.jpg,640,640,Botol Plastik,256,307,278,350
DSC02418_JPG.rf.5f3a329c6ba653de93a271015ba0d0ae.jpg,640,640,Bungkus Minuman,391,236,429,297
DSC02418_JPG.rf.5f3a329c6ba653de93a271015ba0d0ae.jpg,640,640,Bungkus Minuman,558,350,593,413
DSC02418_JPG.rf.5f3a329c6ba653de93a271015ba0d0ae.jpg,640,640,Kantong Plastik,100,145,164,218
DSC02596_JPG.rf.5cec9c458566d79b2cc8b20d4b3b8d18.jpg,640,640,Bungkus Makanan,290,265,353,349
DSC02219_JPG.rf.56f106a1ef0aa4c71d6d2a04d7c037b6.jpg,640,640,Kantong Plastik,205,200,359,404
DSC02219_JPG.rf.56f106a1ef0aa4c71d6d2a04d7c037b6.jpg,640,640,Bungkus Minuman,376,325,434,408
DSC02820_JPG.rf.582e6cc7c529d98b3b20315efd0cfaa5.jpg,640,640,Bungkus Minuman,324,274,360,318
DSC02820_JPG.rf.582e6cc7c529d98b3b20315efd0cfaa5.jpg,640,640,Botol Plastik,66,273,96,330
DSC02820_JPG.rf.582e6cc7c529d98b3b20315efd0cfaa5.jpg,640,640,Botol Plastik,402,423,469,497
DSC02820_JPG.rf.582e6cc7c529d98b3b20315efd0cfaa5.jpg,640,640,Bungkus Makanan,500,216,524,252
DSC02820_JPG.rf.582e6cc7c529d98b3b20315efd0cfaa5.jpg,640,640,Botol Plastik,497,176,521,219
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Kantong Plastik,317,293,413,476
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Bungkus Minuman,545,283,585,362
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Kantong Plastik,229,18,333,226
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Kantong Plastik,500,382,583,563
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Kantong Plastik,551,363,640,479
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Bungkus Minuman,616,299,640,360
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Bungkus Makanan,333,132,489,360
DSC02413_JPG.rf.5fbe085e49ae170d3bea159a96e093e2.jpg,640,640,Kantong Plastik,43,326,153,564
DSC03107_JPG.rf.5ec17ae9732d9072a24830973eb89b89.jpg,640,640,Bungkus Makanan,269,234,367,402
DSC03217_JPG.rf.5e80672c25934f5f23bf2c6d6588915e.jpg,640,640,Bungkus Minuman,330,301,351,344
DSC03138_JPG.rf.5cdeb9675450910d5ea3c3db648da025.jpg,640,640,Bungkus Makanan,124,399,345,598
DSC03138_JPG.rf.5cdeb9675450910d5ea3c3db648da025.jpg,640,640,Kantong Plastik,264,140,420,314
DSC03138_JPG.rf.5cdeb9675450910d5ea3c3db648da025.jpg,640,640,Kantong Plastik,319,424,615,640
DSC02614_JPG.rf.5f5ee7de88f637d8101392d4c907a5f3.jpg,640,640,Bungkus Makanan,278,221,356,417
data-6_jpg.rf.5fe90fb7c5d42f20bd99c2563a110e73.jpg,640,640,Kantong Plastik,261,343,286,370
data-6_jpg.rf.5fe90fb7c5d42f20bd99c2563a110e73.jpg,640,640,Kantong Plastik,353,434,379,464
data-6_jpg.rf.5fe90fb7c5d42f20bd99c2563a110e73.jpg,640,640,Kantong Plastik,313,182,329,200
data-6_jpg.rf.5fe90fb7c5d42f20bd99c2563a110e73.jpg,640,640,Botol Plastik,90,311,102,327
data-6_jpg.rf.5fe90fb7c5d42f20bd99c2563a110e73.jpg,640,640,Bungkus Minuman,240,242,254,254
DSC03229_JPG.rf.6020812f52b939212b232e188dfb0f87.jpg,640,640,Bungkus Makanan,286,251,351,328
DSC03229_JPG.rf.6020812f52b939212b232e188dfb0f87.jpg,640,640,Botol Plastik,197,317,228,371
DSC03229_JPG.rf.6020812f52b939212b232e188dfb0f87.jpg,640,640,Botol Plastik,429,279,450,343
DSC03229_JPG.rf.6020812f52b939212b232e188dfb0f87.jpg,640,640,Kantong Plastik,576,580,640,640
DSC02797_JPG.rf.61dc78b498c54f8401f0b8894892f060.jpg,640,640,Kantong Plastik,418,98,517,220
DSC02797_JPG.rf.61dc78b498c54f8401f0b8894892f060.jpg,640,640,Kantong Plastik,503,437,583,534
DSC02957_JPG.rf.622d4d8b6b11d198eaf15a2527cbd4c5.jpg,640,640,Kantong Plastik,89,309,154,394
DSC02957_JPG.rf.622d4d8b6b11d198eaf15a2527cbd4c5.jpg,640,640,Kantong Plastik,391,185,421,238
DSC02957_JPG.rf.622d4d8b6b11d198eaf15a2527cbd4c5.jpg,640,640,Bungkus Makanan,566,355,615,434
DSC02401_JPG.rf.6357ac219e26d2683092d13a49e5963a.jpg,640,640,Botol Plastik,309,306,347,379
167-anorganik_jpeg.rf.62aceef560cb2a75ae2557866b14219d.jpg,640,640,Bungkus Minuman,295,316,345,363
DSC02383_JPG.rf.60e6c949a93758bb2d3b05c1f118aadd.jpg,640,640,Kantong Plastik,445,292,494,435
186-anorganik_jpeg.rf.63e50ad1568d6fc2f05e0771ee139deb.jpg,640,640,Kantong Plastik,236,244,396,334
186-anorganik_jpeg.rf.63e50ad1568d6fc2f05e0771ee139deb.jpg,640,640,Kantong Plastik,323,436,415,495
186-anorganik_jpeg.rf.63e50ad1568d6fc2f05e0771ee139deb.jpg,640,640,Kantong Plastik,393,424,478,503
DSC02939_JPG.rf.62acfc5d8526540228ac515ebbf0b514.jpg,640,640,Kantong Plastik,282,274,393,393
DSC02994_JPG.rf.63942f22cef98b9cc28abc96d8617bd8.jpg,640,640,Bungkus Makanan,260,257,346,386
DSC02287_JPG.rf.6470fa448ac1b619ad773e7e9d857051.jpg,640,640,Bungkus Minuman,296,391,354,551
DSC02217_JPG.rf.63fd014c0ca1ca4ba33ea38bb6742ccf.jpg,640,640,Kantong Plastik,300,237,366,380
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,199,195,312,275
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,55,489,127,571
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,13,597,45,633
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,90,392,123,441
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,135,284,195,356
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Kantong Plastik,104,326,169,392
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,183,63,222,136
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Minuman,344,41,389,98
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Botol Plastik,448,52,492,141
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Kantong Plastik,411,125,447,197
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Makanan,329,196,436,309
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Minuman,250,357,277,405
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Kantong Plastik,199,468,273,568
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Bungkus Minuman,46,576,91,612
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Kantong Plastik,298,327,415,436
data7_jpg.rf.64fb352fd91b2b59cd51dc5de78e3cc1.jpg,640,640,Kantong Plastik,198,387,261,453
275-anorganik_jpeg.rf.64a3523e80160fea2c405b49c9fd976c.jpg,640,640,Kantong Plastik,206,305,333,411
DSC02991_JPG.rf.63d588296e2fc7fce7c2340f5a14145f.jpg,640,640,Bungkus Makanan,244,293,304,369
DSC02991_JPG.rf.63d588296e2fc7fce7c2340f5a14145f.jpg,640,640,Kantong Plastik,298,292,392,389
DSC02991_JPG.rf.63d588296e2fc7fce7c2340f5a14145f.jpg,640,640,Bungkus Minuman,52,414,96,480
DSC02991_JPG.rf.63d588296e2fc7fce7c2340f5a14145f.jpg,640,640,Bungkus Minuman,117,351,152,427
DSC02991_JPG.rf.63d588296e2fc7fce7c2340f5a14145f.jpg,640,640,Bungkus Makanan,192,240,226,305
DSC02938_JPG.rf.6619fc3fbb1da5cb4684e5f4222479b5.jpg,640,640,Bungkus Makanan,276,250,318,289
DSC02938_JPG.rf.6619fc3fbb1da5cb4684e5f4222479b5.jpg,640,640,Kantong Plastik,345,213,408,290
DSC02938_JPG.rf.6619fc3fbb1da5cb4684e5f4222479b5.jpg,640,640,Bungkus Minuman,437,74,474,123
DSC02938_JPG.rf.6619fc3fbb1da5cb4684e5f4222479b5.jpg,640,640,Kantong Plastik,484,193,561,281
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,336,343,350,359
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Botol Plastik,235,380,241,387
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,153,369,171,388
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,206,385,219,403
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,78,179,91,199
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,183,241,214,275
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,191,253,202,268
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Minuman,130,270,139,278
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,80,297,91,314
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,154,286,178,313
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,398,445,410,460
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,418,325,431,343
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,390,328,416,353
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,395,296,420,318
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,448,210,464,225
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Minuman,448,242,461,257
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Minuman,457,232,469,243
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,483,278,504,296
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Minuman,505,279,517,295
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,577,347,602,374
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,599,432,617,454
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Minuman,609,402,620,416
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Botol Plastik,419,521,423,529
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Bungkus Makanan,490,487,506,503
IMG_20241116_170525_jpg.rf.568ef3f479dd804cd1a14ed68fd8508c.jpg,640,640,Kantong Plastik,294,123,315,149
DSC02691_JPG.rf.66e0153b10a539a8aeab656262632f8c.jpg,640,640,Kantong Plastik,246,140,422,447
DSC02691_JPG.rf.66e0153b10a539a8aeab656262632f8c.jpg,640,640,Bungkus Minuman,195,309,322,503
181-anorganik_jpeg.rf.6404a82e4329219d098e269ac1f91210.jpg,640,640,Botol Plastik,338,264,463,405
IMG_20241002_103402_jpg.rf.667441e88a38788226fc670af8d6546a.jpg,640,640,Kantong Plastik,322,236,353,272
DSC02839_JPG.rf.67154bef640b568e3e23e70ebdadcc74.jpg,640,640,Bungkus Minuman,299,259,351,358
DSC02839_JPG.rf.67154bef640b568e3e23e70ebdadcc74.jpg,640,640,Bungkus Makanan,350,384,439,557
DSC03020_JPG.rf.668ffd1543373d90511b91e0e809108f.jpg,640,640,Botol Plastik,313,340,366,392
DSC03020_JPG.rf.668ffd1543373d90511b91e0e809108f.jpg,640,640,Kantong Plastik,100,327,161,423
DSC03020_JPG.rf.668ffd1543373d90511b91e0e809108f.jpg,640,640,Bungkus Minuman,403,100,440,146
IMG_2447_jpg.rf.66764d60e75ace9b4c8be3d47d671202.jpg,640,640,Kantong Plastik,279,332,348,383
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Bungkus Makanan,313,291,376,381
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Bungkus Makanan,268,466,330,579
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Bungkus Minuman,218,468,260,531
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Bungkus Minuman,431,181,471,239
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Kantong Plastik,318,117,401,211
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Kantong Plastik,311,92,363,143
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Bungkus Makanan,601,51,635,90
DSC02390_JPG.rf.678012dbd6312755fcda95bc8f77d280.jpg,640,640,Kantong Plastik,31,148,79,299
DSC02988_JPG.rf.686420ff0ac35c7c58c95a5ed7d153aa.jpg,640,640,Botol Plastik,302,300,350,343
DSC03007_JPG.rf.67f10502b637570eb2f8e8ee97ac2031.jpg,640,640,Bungkus Minuman,257,287,283,326
285-anorganik_jpeg.rf.68694522e466ba94a79716802ad336f9.jpg,640,640,Botol Plastik,366,247,420,376
DSC02668_JPG.rf.67e7502b2fd0a61fbbf5067b3378bd96.jpg,640,640,Bungkus Makanan,278,335,354,389
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Kantong Plastik,281,413,336,478
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Kantong Plastik,218,500,261,539
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Kantong Plastik,140,515,170,550
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Kantong Plastik,349,308,388,344
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Kantong Plastik,175,360,198,394
DSC02254_JPG.rf.64b3fdef899d269598f1567ef588f9e1.jpg,640,640,Botol Plastik,140,424,149,436
DSC02890_JPG.rf.5b5f3c660e40363640546e4f7838d22b.jpg,640,640,Kantong Plastik,253,282,286,319
DSC02890_JPG.rf.5b5f3c660e40363640546e4f7838d22b.jpg,640,640,Kantong Plastik,373,334,421,380
DSC03073_JPG.rf.67c131430d9f65f8fc5c70b0598b4b2e.jpg,640,640,Bungkus Minuman,339,230,382,324
DSC03073_JPG.rf.67c131430d9f65f8fc5c70b0598b4b2e.jpg,640,640,Bungkus Makanan,35,412,96,519
DSC03073_JPG.rf.67c131430d9f65f8fc5c70b0598b4b2e.jpg,640,640,Bungkus Minuman,1,241,65,419
DSC03073_JPG.rf.67c131430d9f65f8fc5c70b0598b4b2e.jpg,640,640,Bungkus Makanan,342,479,392,544
DSC02342_JPG.rf.598d373c66e20657c744e675b894f13e.jpg,640,640,Kantong Plastik,279,268,362,397
98-anorganik_jpeg.rf.68c952d3cef45468500afbafb398be05.jpg,640,640,Kantong Plastik,338,383,545,533
98-anorganik_jpeg.rf.68c952d3cef45468500afbafb398be05.jpg,640,640,Kantong Plastik,9,521,341,640
DSC03155_JPG.rf.6c0cbc88cd1e812127871f1bd9677bf7.jpg,640,640,Bungkus Makanan,275,289,376,419
DSC02818_JPG.rf.6980ff5204f778f34d683d418e3aab31.jpg,640,640,Bungkus Minuman,321,289,359,351
DSC03038_JPG.rf.66e77dfe6401ca6d660ca79553ce0351.jpg,640,640,Bungkus Minuman,302,283,333,344
DSC02400_JPG.rf.6ad6ec9ce676e5c8c242e543940fff43.jpg,640,640,Botol Plastik,396,278,447,393
DSC02875_JPG.rf.692f74af100669c072de5ffb33732edd.jpg,640,640,Botol Plastik,105,448,152,501
DSC02875_JPG.rf.692f74af100669c072de5ffb33732edd.jpg,640,640,Kantong Plastik,167,155,200,193
DSC02875_JPG.rf.692f74af100669c072de5ffb33732edd.jpg,640,640,Kantong Plastik,555,182,614,264
data10_jpg.rf.68d8c5a1c609761359309c74b44b71f8.jpg,640,640,Kantong Plastik,183,65,442,623
DSC03042_JPG.rf.6bfca3364e680f7f0551cf42df80a11f.jpg,640,640,Kantong Plastik,307,299,332,347
DSC02284_JPG.rf.68f4fee6dcbe4b5cd2cce9da9aaa74a0.jpg,640,640,Kantong Plastik,297,293,343,339
DSC02284_JPG.rf.68f4fee6dcbe4b5cd2cce9da9aaa74a0.jpg,640,640,Bungkus Minuman,320,332,337,350
DSC02284_JPG.rf.68f4fee6dcbe4b5cd2cce9da9aaa74a0.jpg,640,640,Bungkus Makanan,328,338,354,365
DSC02284_JPG.rf.68f4fee6dcbe4b5cd2cce9da9aaa74a0.jpg,640,640,Bungkus Makanan,292,269,323,302
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,223,382,273,431
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Minuman,360,264,391,298
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,287,294,328,349
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,297,351,384,439
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,397,316,451,367
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,383,274,404,311
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,403,201,438,266
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,314,268,360,323
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,113,299,161,362
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Minuman,79,361,102,411
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,2,337,85,429
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,34,290,93,350
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Minuman,53,203,79,234
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Minuman,127,407,173,446
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Makanan,133,250,153,271
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,94,261,132,314
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,74,202,108,249
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,231,197,252,239
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Botol Plastik,32,280,43,292
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Bungkus Makanan,334,316,375,356
IMG_20240929_080055_jpg.rf.6ab0846feb32e3995dee2dfce78c19f1.jpg,640,640,Kantong Plastik,144,6,166,45
DSC02934_JPG.rf.6bea95129dc53e1e42a33ddad5d8d815.jpg,640,640,Bungkus Makanan,212,185,314,354
DSC03024_JPG.rf.6c8108c48f967072667c78dec073dadb.jpg,640,640,Bungkus Makanan,327,394,363,459
DSC02345_JPG.rf.6a683159fdd9d513cba3d1dfcd67e26c.jpg,640,640,Bungkus Makanan,251,231,360,374
372-anorganik_jpeg.rf.6c4d3456b860c5190c7411328c749579.jpg,640,640,Bungkus Makanan,216,385,424,529
135-anorganik_jpeg.rf.6acbc5207f9a26671f5c11e16dc99033.jpg,640,640,Kantong Plastik,246,298,374,385
135-anorganik_jpeg.rf.6acbc5207f9a26671f5c11e16dc99033.jpg,640,640,Bungkus Minuman,393,430,444,481
135-anorganik_jpeg.rf.6acbc5207f9a26671f5c11e16dc99033.jpg,640,640,Kantong Plastik,24,494,122,616
DSC02431_JPG.rf.6a42da7c79c1036c20929898b09eaa6a.jpg,640,640,Kantong Plastik,350,144,485,342
DSC02431_JPG.rf.6a42da7c79c1036c20929898b09eaa6a.jpg,640,640,Bungkus Minuman,244,499,295,579
DSC02431_JPG.rf.6a42da7c79c1036c20929898b09eaa6a.jpg,640,640,Kantong Plastik,119,68,287,309
DSC02240_JPG.rf.6d178ba63e6a48ffc11f422f3db71f72.jpg,640,640,Botol Plastik,268,303,342,356
DSC02240_JPG.rf.6d178ba63e6a48ffc11f422f3db71f72.jpg,640,640,Bungkus Minuman,369,278,422,351
data-5_jpg.rf.6dc16ae887a0b81a609850a121ea16b4.jpg,640,640,Kantong Plastik,363,252,395,286
data-5_jpg.rf.6dc16ae887a0b81a609850a121ea16b4.jpg,640,640,Bungkus Makanan,195,294,219,319
data-5_jpg.rf.6dc16ae887a0b81a609850a121ea16b4.jpg,640,640,Bungkus Minuman,420,431,433,452
DSC02380_JPG.rf.6dc53882fc131a9f8b478f09e0f2d9e5.jpg,640,640,Kantong Plastik,288,208,336,259
DSC02380_JPG.rf.6dc53882fc131a9f8b478f09e0f2d9e5.jpg,640,640,Bungkus Makanan,316,409,357,455
DSC02380_JPG.rf.6dc53882fc131a9f8b478f09e0f2d9e5.jpg,640,640,Bungkus Makanan,571,560,630,622
DSC02828_JPG.rf.6cfa482884b2022daf3d6bc46d06f91d.jpg,640,640,Bungkus Minuman,161,432,221,530
DSC02828_JPG.rf.6cfa482884b2022daf3d6bc46d06f91d.jpg,640,640,Bungkus Minuman,350,77,390,185
DSC02828_JPG.rf.6cfa482884b2022daf3d6bc46d06f91d.jpg,640,640,Botol Plastik,473,381,558,459
193-anorganik_jpeg.rf.701b1d941f165fa05d06721fc3380ba1.jpg,640,640,Kantong Plastik,201,159,452,350
193-anorganik_jpeg.rf.701b1d941f165fa05d06721fc3380ba1.jpg,640,640,Kantong Plastik,174,321,343,415
193-anorganik_jpeg.rf.701b1d941f165fa05d06721fc3380ba1.jpg,640,640,Kantong Plastik,358,62,454,152
DSC02757_JPG.rf.6e64e786ea0b1091d67abfac4e09a092.jpg,640,640,Kantong Plastik,266,250,372,379
DSC02317_JPG.rf.7118873da11b08fd0963cfd6530f7cbb.jpg,640,640,Kantong Plastik,250,222,384,452
120-anorganik_jpeg.rf.6e25820acee40830e16c61fd33acf376.jpg,640,640,Botol Plastik,269,234,384,401
DSC02427_JPG.rf.6deeca0fa49ce6f9d22ebf4c78981473.jpg,640,640,Kantong Plastik,68,122,166,246
DSC02904_JPG.rf.6eccf05a50a830486ec756e96ffd60b0.jpg,640,640,Bungkus Makanan,314,305,347,351
106-anorganik_jpeg.rf.712b93ffc9b5030e1ebf03ba9b8c0669.jpg,640,640,Bungkus Makanan,184,159,332,385
106-anorganik_jpeg.rf.712b93ffc9b5030e1ebf03ba9b8c0669.jpg,640,640,Bungkus Minuman,553,358,640,464
106-anorganik_jpeg.rf.712b93ffc9b5030e1ebf03ba9b8c0669.jpg,640,640,Botol Plastik,279,557,359,640
